Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;4. Entre 1991-2005;;Appart 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;4. Entre 1991-2005;;Appart 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;4. Entre 1991-2005;;Appart 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;4. Entre 1991-2005;;Appart 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;5. Après 2005;;Appart 1P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;5. Après 2005;;Appart 2P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;5. Après 2005;;Appart 3P;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B7500;2020;Agglomération parisienne (hors Paris);;Appartement;5. Après 2005;;Appart 4P+;;;;;;;;;;;;;;;4;Estimation économétrique (pour valeur de marché)
B8500;2020;La Roche-sur-Yon Agglomération;;;;;;6,2;7,1;8,2;9,6;11,3;7,9;330;400;500;623;706;518;66;2578;8870;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;;Maison 1-3P;6,6;7,2;8,2;10,0;11,7;8,2;340;430;550;610;630;516;63;229;1296;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;;Ensemble 4P+;5,6;6,3;7,4;8,1;8,9;7,0;535;590;656;720;867;673;96;488;3091;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;;Maison 4P+;5,6;6,3;7,4;8,1;8,9;7,1;555;608;668;723;870;687;97;379;2555;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;;Appart 1P;8,3;10,0;10,9;13,1;16,0;11,0;280;300;318;350;380;325;30;380;1165;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;;Appart 2P;7,4;8,4;9,2;10,4;11,6;9,1;350;380;409;447;462;409;45;955;2134;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;;Appart 3P;6,1;6,6;7,7;8,6;9,0;7,6;414;450;493;541;597;499;66;526;1184;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;;Appart 4P+;5,8;6,3;7,3;7,6;8,6;7,0;495;541;560;685;720;608;86;109;536;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;;Ensemble 1P;8,5;10,0;11,0;13,3;16,1;11,2;280;300;323;350;385;326;29;403;1216;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;;Ensemble 2P;7,4;8,3;9,2;10,5;11,6;9,1;350;380;409;447;465;410;45;990;2395;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;;Ensemble 3P;6,2;6,9;7,7;8,7;9,5;7,7;421;466;530;590;630;529;69;697;2168;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;1. Moins de 1 an;;6,6;7,4;8,4;9,8;11,6;8,1;326;404;520;646;750;535;66;996;;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;;2. 1 an et plus;;6,0;6,9;8,1;9,5;11,2;7,7;330;389;487;610;700;508;66;1582;;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;1. Avant 1946;;;5,3;6,1;7,6;9,4;11,0;7,1;350;390;490;568;610;484;68;269;709;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;2. Entre 1946-1970;;;6,2;7,0;7,9;9,0;9,7;7,7;373;436;520;590;720;527;68;234;1145;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;3. Entre 1971-1990;;;6,0;6,5;7,4;9,0;10,9;7,5;310;389;500;650;853;541;73;400;2106;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;4. Entre 1991-2005;;;6,8;7,5;8,9;11,0;13,5;8,3;300;340;416;650;700;483;58;677;2641;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;;5. Après 2005;;;6,9;7,6;8,5;9,5;10,4;8,3;385;447;560;650;717;555;67;998;2269;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Maison;;;;5,8;6,7;7,6;8,4;9,8;7,3;450;550;630;695;824;630;86;608;3851;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Maison;;;Maison 1-3P;6,6;7,2;8,2;10,0;11,7;8,2;340;430;550;610;630;516;63;229;1296;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Maison;;;Maison 4P+;5,6;6,3;7,4;8,1;8,9;7,1;555;608;668;723;870;687;97;379;2555;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Maison;;1. Moins de 1 an;;6,3;7,1;7,8;8,4;9,5;7,7;520;580;646;701;880;655;85;196;;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Maison;;2. 1 an et plus;;5,6;6,4;7,4;8,5;10,1;7,1;420;550;611;693;774;614;86;412;;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Maison;1. Avant 1946;;;5,2;5,8;6,6;7,5;8,7;6,3;420;520;560;595;611;552;88;99;448;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Maison;2. Entre 1946-1970;;;;;;;;;;;;;;;;47;599;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Maison;3. Entre 1971-1990;;;6,0;6,3;7,1;7,9;9,0;7,2;530;600;693;815;900;710;99;100;862;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Maison;4. Entre 1991-2005;;;6,1;7,0;8,0;9,8;12,2;7,6;339;550;650;700;738;603;79;168;1042;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Maison;5. Après 2005;;;7,1;7,5;7,9;8,7;9,5;7,9;580;620;658;695;867;673;85;194;900;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;;;;6,6;7,6;8,9;10,5;12,4;8,5;305;359;420;483;560;432;51;1970;5019;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;;;Appart 1P;8,3;10,0;10,9;13,1;16,0;11,0;280;300;318;350;380;325;30;380;1165;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;;;Appart 2P;7,4;8,4;9,2;10,4;11,6;9,1;350;380;409;447;462;409;45;955;2134;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;;;Appart 3P;6,1;6,6;7,7;8,6;9,0;7,6;414;450;493;541;597;499;66;526;1184;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;;;Appart 4P+;5,8;6,3;7,3;7,6;8,6;7,0;495;541;560;685;720;608;86;109;536;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;;1. Moins de 1 an;;6,9;7,9;9,3;10,8;13,3;8,9;310;350;414;484;560;433;49;800;;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;;2. 1 an et plus;;6,3;7,5;8,7;10,2;11,8;8,4;300;360;421;483;558;431;52;1170;;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;1. Avant 1946;;;6,5;7,6;8,8;10,0;11,6;8,5;300;366;400;463;510;416;49;170;262;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;2. Entre 1946-1970;;;6,2;6,9;7,8;9,0;10,0;7,7;370;409;450;520;614;474;62;187;546;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;3. Entre 1971-1990;;;6,0;6,6;7,9;10,6;12,9;7,8;300;350;410;469;545;413;53;300;1244;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;4. Entre 1991-2005;;;7,4;8,2;9,6;11,7;13,7;9,3;291;318;380;430;541;397;43;509;1599;Estimation directe
B8500;2020;La Roche-sur-Yon Agglomération;;Appartement;5. Après 2005;;;6,8;8,0;9,1;10,1;10,8;8,7;340;406;458;536;590;469;54;804;1368;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;;;7,6;8,4;9,4;11,0;13,0;9,2;406;480;621;749;822;624;68;1504;5474;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;;Maison 1-3P;7,3;8,4;9,3;10,4;11,9;9,2;387;460;590;660;707;570;62;251;1212;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;;Ensemble 4P+;6,8;7,9;8,4;9,1;9,6;8,3;675;717;790;830;946;796;96;376;1891;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;;Maison 4P+;7,1;7,9;8,4;9,1;9,6;8,3;690;729;790;840;946;800;96;322;1703;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;;Appart 1P;11,3;11,9;13,6;14,8;16,7;13,4;339;349;379;410;455;383;28;128;290;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;;Appart 2P;9,1;10,1;11,1;12,7;15,1;11,2;398;420;472;500;572;474;42;399;1222;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;;Appart 3P;7,8;9,0;9,9;10,8;11,4;9,7;518;557;594;668;725;613;63;350;859;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;;Appart 4P+;6,5;7,6;8,8;9,1;10,3;8,4;620;650;732;812;1001;763;91;54;188;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;;Ensemble 1P;9,8;11,7;13,4;14,8;16,6;13,1;290;340;371;410;455;375;29;133;334;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;;Ensemble 2P;8,9;9,6;11,0;12,2;14,7;10,7;387;420;468;500;575;468;44;456;1509;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;;Ensemble 3P;7,7;8,6;9,5;10,6;11,5;9,5;518;570;624;676;727;623;66;539;1740;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;1. Moins de 1 an;;8,1;8,9;9,8;11,1;12,8;9,6;420;485;649;800;860;655;68;444;;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;;2. 1 an et plus;;7,5;8,3;9,3;10,8;13,0;9,1;400;478;617;729;802;613;67;1060;;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;1. Avant 1946;;;6,6;8,1;9,8;11,1;14,8;9,2;340;400;484;655;810;545;59;127;421;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;2. Entre 1946-1970;;;7,1;8,2;9,0;11,2;13,1;9,1;420;532;593;725;989;642;70;185;830;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;3. Entre 1971-1990;;;7,4;8,7;10,1;11,9;15,1;9,6;387;450;501;674;790;563;59;325;1311;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;4. Entre 1991-2005;;;7,5;8,3;9,0;10,8;12,6;9,0;443;559;676;766;800;659;74;256;1217;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;;5. Après 2005;;;8,0;8,6;9,4;10,1;11,1;9,2;460;554;688;798;846;670;73;611;1695;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Maison;;;;7,1;8,0;8,8;9,6;10,8;8,6;460;621;713;800;860;704;82;573;2916;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Maison;;;Maison 1-3P;7,3;8,4;9,3;10,4;11,9;9,2;387;460;590;660;707;570;62;251;1212;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Maison;;;Maison 4P+;7,1;7,9;8,4;9,1;9,6;8,3;690;729;790;840;946;800;96;322;1703;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Maison;;1. Moins de 1 an;;8,0;8,4;9,1;9,9;11,5;9,1;530;669;790;827;950;762;84;175;;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Maison;;2. 1 an et plus;;6,7;7,9;8,6;9,4;10,3;8,4;420;600;700;790;850;685;81;398;;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Maison;1. Avant 1946;;;6,4;7,6;8,1;9,8;11,4;8,5;380;420;625;810;850;611;72;75;317;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Maison;2. Entre 1946-1970;;;6,6;7,6;8,5;9,5;10,6;8,5;562;633;703;850;1050;761;90;53;451;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Maison;3. Entre 1971-1990;;;5,6;7,9;9,2;10,8;12,5;8,6;387;460;637;729;824;614;72;101;736;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Maison;4. Entre 1991-2005;;;7,1;7,8;8,4;9,0;9,5;8,3;650;680;749;799;814;747;90;89;689;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Maison;5. Après 2005;;;7,9;8,4;9,0;9,5;9,8;8,8;580;672;768;800;872;742;84;255;722;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;;;;8,4;9,4;10,7;12,0;14,6;10,4;380;431;504;610;690;532;51;931;2558;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;;;Appart 1P;11,3;11,9;13,6;14,8;16,7;13,4;339;349;379;410;455;383;28;128;290;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;;;Appart 2P;9,1;10,1;11,1;12,7;15,1;11,2;398;420;472;500;572;474;42;399;1222;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;;;Appart 3P;7,8;9,0;9,9;10,8;11,4;9,7;518;557;594;668;725;613;63;350;859;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;;;Appart 4P+;6,5;7,6;8,8;9,1;10,3;8,4;620;650;732;812;1001;763;91;54;188;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;;1. Moins de 1 an;;8,8;9,6;11,0;11,9;14,5;10,5;390;440;505;617;700;542;51;269;;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;;2. 1 an et plus;;8,3;9,3;10,6;12,0;14,6;10,3;380;428;504;610;690;528;51;662;;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;1. Avant 1946;;;8,9;10,0;11,1;13,6;15,4;10,9;340;380;420;530;650;463;43;52;104;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;2. Entre 1946-1970;;;7,7;8,5;10,1;12,2;13,3;9,9;420;463;555;609;732;559;57;132;379;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;3. Entre 1971-1990;;;8,2;9,4;11,2;13,4;16,0;10,6;386;440;493;610;737;526;50;224;575;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;4. Entre 1991-2005;;;8,9;9,9;11,2;12,4;14,2;10,7;376;443;532;580;695;530;49;167;528;Estimation directe
B8500;2020;Les Sables d'Olonne Agglomération;;Appartement;5. Après 2005;;;9,1;9,4;10,2;11,0;11,6;10,1;425;462;534;640;690;555;55;356;973;Estimation directe
B8500;2020;Pays de Challans;;;;;;6,5;7,3;8,3;9,3;10,6;8,0;424;500;590;678;750;591;74;1707;4767;Estimation directe
B8500;2020;Pays de Challans;;;;;Maison 1-3P;6,8;7,9;8,5;9,5;10,5;8,4;450;500;571;610;660;561;67;631;1706;Estimation directe
B8500;2020;Pays de Challans;;;;;Ensemble 4P+;6,1;6,8;7,5;8,2;8,7;7,3;550;620;685;750;798;683;94;516;2004;Estimation directe
B8500;2020;Pays de Challans;;;;;Maison 4P+;6,1;6,8;7,6;8,3;8,8;7,3;550;620;682;750;790;684;93;485;1902;Estimation directe
B8500;2020;Pays de Challans;;;;;Appart 1P;9,6;11,0;12,5;13,6;14,6;12,0;310;334;350;390;420;357;30;82;131;Estimation directe
B8500;2020;Pays de Challans;;;;;Appart 2P;8,5;9,0;10,2;10,9;11,7;9,9;380;414;433;470;490;439;44;309;592;Estimation directe
B8500;2020;Pays de Challans;;;;;Appart 3P;6,8;7,7;8,5;9,0;9,5;8,2;466;508;555;600;661;555;68;169;333;Estimation directe
B8500;2020;Pays de Challans;;;;;Appart 4P+;;;;;;;;;;;;;;31;102;Estimation directe
B8500;2020;Pays de Challans;;;;;Ensemble 1P;9,6;11,0;12,5;13,7;15,2;12,0;293;328;350;397;420;357;30;92;158;Estimation directe
B8500;2020;Pays de Challans;;;;;Ensemble 2P;8,5;9,1;10,2;11,1;11,8;10,0;383;415;449;470;496;445;45;394;853;Estimation directe
B8500;2020;Pays de Challans;;;;;Ensemble 3P;6,7;7,6;8,4;9,1;9,7;8,2;490;523;577;615;660;575;70;705;1751;Estimation directe
B8500;2020;Pays de Challans;;;;1. Moins de 1 an;;6,6;7,6;8,5;9,5;10,9;8,1;438;505;600;700;759;603;75;510;;Estimation directe
B8500;2020;Pays de Challans;;;;2. 1 an et plus;;6,5;7,2;8,1;9,1;10,5;7,9;420;500;588;670;750;587;74;1197;;Estimation directe
B8500;2020;Pays de Challans;;;1. Avant 1946;;;5,9;6,5;7,7;9,9;11,3;7,5;410;467;550;618;750;554;74;189;335;Estimation directe
B8500;2020;Pays de Challans;;;2. Entre 1946-1970;;;6,1;6,9;8,1;8,8;9,5;7,7;394;468;560;588;781;560;73;151;641;Estimation directe
B8500;2020;Pays de Challans;;;3. Entre 1971-1990;;;6,1;7,0;7,9;9,2;10,5;7,7;411;490;576;656;720;572;74;334;1078;Estimation directe
B8500;2020;Pays de Challans;;;4. Entre 1991-2005;;;6,5;7,4;8,0;8,9;10,3;7,9;429;550;607;675;756;606;76;477;1330;Estimation directe
B8500;2020;Pays de Challans;;;5. Après 2005;;;7,5;8,1;8,6;9,4;10,5;8,6;450;530;633;715;750;622;73;556;1383;Estimation directe
B8500;2020;Pays de Challans;;Maison;;;;6,4;7,1;8,0;8,8;9,7;7,8;493;554;620;701;760;626;81;1116;3609;Estimation directe
B8500;2020;Pays de Challans;;Maison;;;Maison 1-3P;6,8;7,9;8,5;9,5;10,5;8,4;450;500;571;610;660;561;67;631;1706;Estimation directe
B8500;2020;Pays de Challans;;Maison;;;Maison 4P+;6,1;6,8;7,6;8,3;8,8;7,3;550;620;682;750;790;684;93;485;1902;Estimation directe
B8500;2020;Pays de Challans;;Maison;;1. Moins de 1 an;;6,3;7,4;8,3;9,1;10,0;7,9;505;565;620;720;760;641;81;322;;Estimation directe
B8500;2020;Pays de Challans;;Maison;;2. 1 an et plus;;6,4;7,0;8,0;8,6;9,5;7,7;491;550;616;691;756;620;80;794;;Estimation directe
B8500;2020;Pays de Challans;;Maison;1. Avant 1946;;;5,4;6,5;7,4;9,5;11,3;7,3;450;514;559;636;750;573;78;153;305;Estimation directe
B8500;2020;Pays de Challans;;Maison;2. Entre 1946-1970;;;6,1;6,9;7,9;8,7;9,3;7,6;411;520;580;632;849;588;77;87;485;Estimation directe
B8500;2020;Pays de Challans;;Maison;3. Entre 1971-1990;;;6,1;7,0;7,8;8,7;9,5;7,6;500;548;620;670;726;615;81;210;824;Estimation directe
B8500;2020;Pays de Challans;;Maison;4. Entre 1991-2005;;;6,4;7,2;7,9;8,6;9,7;7,7;509;570;621;694;761;636;82;351;1048;Estimation directe
B8500;2020;Pays de Challans;;Maison;5. Après 2005;;;7,3;8,0;8,4;8,7;9,4;8,3;571;610;680;737;757;675;81;315;946;Estimation directe
B8500;2020;Pays de Challans;;Appartement;;;;6,9;8,3;9,3;10,6;12,1;8,9;366;415;463;539;621;484;54;591;1158;Estimation directe
B8500;2020;Pays de Challans;;Appartement;;;Appart 1P;9,6;11,0;12,5;13,6;14,6;12,0;310;334;350;390;420;357;30;82;131;Estimation directe
B8500;2020;Pays de Challans;;Appartement;;;Appart 2P;8,5;9,0;10,2;10,9;11,7;9,9;380;414;433;470;490;439;44;309;592;Estimation directe
B8500;2020;Pays de Challans;;Appartement;;;Appart 3P;6,8;7,7;8,5;9,0;9,5;8,2;466;508;555;600;661;555;68;169;333;Estimation directe
B8500;2020;Pays de Challans;;Appartement;;;Appart 4P+;;;;;;;;;;;;;;31;102;Estimation directe
B8500;2020;Pays de Challans;;Appartement;;1. Moins de 1 an;;7,0;8,7;9,6;10,9;11,3;9,0;372;417;470;537;590;485;54;188;;Estimation directe
B8500;2020;Pays de Challans;;Appartement;;2. 1 an et plus;;6,9;8,1;9,2;10,6;12,6;8,8;362;415;460;540;637;484;55;403;;Estimation directe
B8500;2020;Pays de Challans;;Appartement;1. Avant 1946;;;;;;;;;;;;;;;;36;29;Estimation directe
B8500;2020;Pays de Challans;;Appartement;2. Entre 1946-1970;;;6,3;7,5;8,4;9,2;10,0;8,0;370;410;466;535;555;476;60;64;155;Estimation directe
B8500;2020;Pays de Challans;;Appartement;3. Entre 1971-1990;;;6,0;7,1;8,9;10,6;12,0;8,1;346;395;457;514;624;469;58;124;253;Estimation directe
B8500;2020;Pays de Challans;;Appartement;4. Entre 1991-2005;;;7,2;8,5;9,4;11,0;13,4;9,1;350;398;437;564;664;483;53;126;282;Estimation directe
B8500;2020;Pays de Challans;;Appartement;5. Après 2005;;;8,0;8,7;9,7;10,5;11,2;9,3;420;440;475;560;660;511;55;241;438;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;;;6,7;7,8;8,6;9,9;11,1;8,5;450;505;607;680;735;599;71;1298;4688;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;;Maison 1-3P;7,1;8,0;9,0;10,3;11,1;8,9;450;480;575;620;668;565;64;540;1841;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;;Ensemble 4P+;6,5;7,0;8,1;8,7;9,3;7,8;600;639;685;720;800;688;88;402;1921;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;;Maison 4P+;6,5;6,8;8,0;8,7;9,1;7,8;600;634;684;720;790;684;88;382;1850;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;;Appart 1P;10,1;10,2;12,6;12,7;16,1;12,0;303;315;325;380;406;345;29;52;87;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;;Appart 2P;9,0;9,2;10,6;12,7;13,8;10,7;408;420;450;495;530;454;43;157;493;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;;Appart 3P;7,1;8,0;8,9;10,3;11,3;8,9;450;479;570;617;684;561;63;147;346;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;;Appart 4P+;;;;;;;;;;;;;;20;71;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;;Ensemble 1P;10,1;10,2;12,6;13,4;16,1;12,2;303;315;325;380;416;348;28;55;117;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;;Ensemble 2P;9,0;9,2;10,7;12,2;13,7;10,6;400;420;450;492;524;457;43;235;752;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;;Ensemble 3P;7,1;7,9;8,7;9,9;11,0;8,7;464;528;595;625;680;582;67;606;1899;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;1. Moins de 1 an;;6,8;8,2;9,3;10,5;11,9;8,9;420;480;638;730;835;620;69;339;;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;;2. 1 an et plus;;6,7;7,6;8,4;9,4;11,0;8,3;450;518;600;667;712;592;71;959;;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;1. Avant 1946;;;6,5;7,2;9,0;10,3;12,0;8,5;450;475;616;680;741;599;70;113;288;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;2. Entre 1946-1970;;;6,4;7,6;9,0;11,0;12,3;8,6;420;450;580;600;735;555;64;140;559;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;3. Entre 1971-1990;;;7,0;7,8;8,6;9,7;12,7;8,5;411;470;600;650;690;576;67;291;1159;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;4. Entre 1991-2005;;;6,5;7,3;8,4;9,2;10,7;8,1;480;550;610;660;708;607;75;344;1266;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;;5. Après 2005;;;7,3;7,9;8,8;9,8;10,7;8,7;437;520;650;710;790;625;72;410;1416;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;Maison;;;;6,5;7,5;8,4;9,3;10,7;8,2;470;560;625;690;740;625;76;922;3692;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;Maison;;;Maison 1-3P;7,1;8,0;9,0;10,3;11,1;8,9;450;480;575;620;668;565;64;540;1841;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;Maison;;;Maison 4P+;6,5;6,8;8,0;8,7;9,1;7,8;600;634;684;720;790;684;88;382;1850;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;Maison;;1. Moins de 1 an;;6,5;7,9;8,9;10,0;11,0;8,6;480;620;680;735;850;675;78;217;;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;Maison;;2. 1 an et plus;;6,5;7,5;8,2;9,1;10,4;8,1;470;560;617;680;719;612;75;705;;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;Maison;1. Avant 1946;;;6,5;6,8;8,5;10,3;11,9;8,3;460;505;620;680;730;607;73;92;245;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;Maison;2. Entre 1946-1970;;;6,4;7,1;8,5;10,4;11,0;8,3;450;496;600;660;735;587;71;85;432;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;Maison;3. Entre 1971-1990;;;6,9;7,8;8,4;9,1;10,3;8,3;450;555;625;668;704;607;73;197;917;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;Maison;4. Entre 1991-2005;;;6,3;7,2;8,3;9,1;10,7;8,0;510;560;615;670;710;617;77;280;1121;Estimation directe
B8500;2020;Pays de Saint Gilles Croix de Vie;;Maison;5. Après 2005;;;7,1;7,8;8,2;9,3;10,0;8,3;490;607;685;727;799;669;80;268;977;Estimation directe
