Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B1300;2024;Agglomération d'Aix-Marseille;;Maison;4. Entre 1991-2005;;;9,5;11,5;13,1;14,5;18,4;12,9;760;920;1200;1460;1560;1203;93;163;5453;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Maison;4. Entre 1991-2005;;Maison 1-3P;12,4;13,1;14,5;20,9;22,1;15,8;650;724;800;1100;1400;939;59;53;2144;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Maison;4. Entre 1991-2005;;Maison 4P+;8,6;10,5;12,5;13,7;15,1;12,1;1100;1147;1300;1520;1630;1342;111;110;3309;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;49;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Maison;4. Entre 1991-2005;2. 1 an et plus;;9,3;10,5;12,9;14,5;17,2;12,3;724;800;1200;1460;1630;1182;96;114;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Maison;5. Après 2005;;;9,5;11,9;13,8;15,9;17,3;13,4;721;905;1200;1300;1537;1204;90;234;5182;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Maison;5. Après 2005;;Maison 1-3P;10,9;12,6;14,1;16,5;17,6;13,8;600;747;900;990;1110;875;63;90;1921;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Maison;5. Après 2005;;Maison 4P+;9,5;11,8;13,3;14,9;16,7;13,3;965;1200;1250;1415;1620;1348;101;144;3261;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Maison;5. Après 2005;1. Moins de 1 an;;11,6;13,5;15,2;16,7;19,0;15,6;920;1239;1360;1504;2750;1549;100;69;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Maison;5. Après 2005;2. 1 an et plus;;9,5;11,9;13,3;15,6;16,6;13,1;661;900;1200;1284;1537;1150;88;165;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;;;9,5;11,2;13,3;15,8;18,8;12,9;460;550;670;800;990;708;55;27496;203104;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;;Appart 1P;12,7;15,0;17,5;21,0;24,1;17,3;367;420;480;540;617;485;28;4662;30908;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;;Appart 2P;11,1;12,5;14,6;16,7;18,9;14,4;470;540;610;683;766;617;43;10633;70184;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;;Appart 3P;9,2;10,7;12,1;13,8;15,4;12,2;580;670;750;870;1000;779;64;9194;71103;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;;Appart 4P+;8,0;9,4;10,7;12,4;14,0;10,9;650;750;900;1100;1392;973;89;3007;30908;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;1. Moins de 1 an;;10,6;12,1;14,3;17,2;20,7;14,0;485;570;690;836;1014;733;53;8245;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;1. Moins de 1 an;Appart 1P;14,3;16,4;19,7;22,9;26,8;19,2;398;449;500;565;630;507;26;1642;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;1. Moins de 1 an;Appart 2P;11,8;13,3;15,4;17,5;20,0;15,3;500;560;629;700;780;639;42;3409;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;1. Moins de 1 an;Appart 3P;10,4;11,7;13,0;14,6;16,5;13,1;620;718;801;910;1080;829;63;2531;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;1. Moins de 1 an;Appart 4P+;9,3;10,1;11,3;12,7;15,0;11,6;700;790;969;1263;1593;1074;93;663;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;2. 1 an et plus;;9,3;10,9;12,9;15,3;18,0;12,5;450;550;662;800;968;698;56;19251;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;2. 1 an et plus;Appart 1P;12,1;14,3;16,7;20,0;23,0;16,6;360;410;470;530;610;476;29;3020;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;2. 1 an et plus;Appart 2P;10,9;12,2;14,3;16,3;18,3;14,1;460;530;600;675;755;609;43;7224;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;2. 1 an et plus;Appart 3P;8,9;10,3;11,8;13,4;15,0;11,8;561;650;745;850;973;760;64;6663;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;;2. 1 an et plus;Appart 4P+;7,8;9,3;10,6;12,2;13,8;10,7;640;732;877;1065;1352;946;88;2344;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;1. Avant 1946;;;9,2;11,0;13,1;15,8;18,8;12,6;433;500;600;740;900;652;52;8426;50579;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;1. Avant 1946;;Appart 1P;11,9;14,2;16,9;20,5;23,7;16,8;365;414;477;520;600;478;29;1892;9927;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;1. Avant 1946;;Appart 2P;10,3;12,0;13,9;15,8;18,0;13,7;449;500;580;650;714;580;42;3588;21032;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;1. Avant 1946;;Appart 3P;8,4;10,0;11,6;13,3;15,2;11,5;540;624;720;821;950;736;64;2257;14357;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;1. Avant 1946;;Appart 4P+;6,9;8,5;10,1;11,8;13,8;10,3;622;750;900;1264;1603;1035;101;689;5262;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;1. Avant 1946;1. Moins de 1 an;;10,6;12,1;14,4;17,6;21,4;13,9;450;520;620;771;980;690;50;2393;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;1. Avant 1946;2. 1 an et plus;;8,8;10,7;12,8;15,3;17,8;12,1;430;500;600;721;870;639;53;6033;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;2. Entre 1946-1970;;;9,3;10,6;12,3;14,8;17,7;12,2;476;565;670;800;952;708;58;5774;59011;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;2. Entre 1946-1970;;Appart 1P;13,8;15,3;17,2;20,8;25,9;17,7;363;420;480;530;620;481;27;783;6777;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;2. Entre 1946-1970;;Appart 2P;11,1;12,0;14,0;16,6;19,2;14,1;467;527;592;650;741;599;42;1688;16594;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;2. Entre 1946-1970;;Appart 3P;9,1;10,4;11,6;13,0;14,6;11,7;560;640;719;814;950;739;63;2322;23977;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;2. Entre 1946-1970;;Appart 4P+;8,5;9,4;10,7;12,3;13,8;10,9;615;700;838;998;1283;896;82;981;11663;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;10,0;11,4;13,5;16,2;20,4;13,3;500;593;695;850;1000;735;55;1501;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;2. Entre 1946-1970;2. 1 an et plus;;9,1;10,4;11,9;14,1;16,7;11,8;468;555;660;790;945;698;59;4273;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;3. Entre 1971-1990;;;9,3;10,4;12,2;15,0;18,1;12,2;480;582;700;850;1072;752;62;2940;37390;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;3. Entre 1971-1990;;Appart 1P;12,1;14,3;17,3;20,3;23,6;17,0;375;428;500;550;647;498;29;705;6415;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;3. Entre 1971-1990;;Appart 2P;10,7;12,0;13,8;15,9;17,9;13,6;500;560;620;700;800;634;47;853;10318;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;3. Entre 1971-1990;;Appart 3P;9,2;10,1;11,7;13,1;14,8;11,8;580;650;750;860;1050;778;66;860;12579;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;3. Entre 1971-1990;;Appart 4P+;8,3;9,4;10,4;12,1;14,6;11,0;674;740;890;1090;1392;964;88;522;8078;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;10,2;11,3;13,2;15,7;19,6;13,2;490;580;723;900;1280;795;60;855;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;3. Entre 1971-1990;2. 1 an et plus;;9,1;10,1;11,9;14,5;17,3;11,8;480;585;700;830;1010;737;62;2085;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;4. Entre 1991-2005;;;10,5;12,5;14,9;18,4;22,0;14,4;485;600;730;880;1100;772;54;2636;20454;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;4. Entre 1991-2005;;Appart 1P;14,1;17,9;20,8;23,2;26,4;19,9;383;440;500;588;650;506;25;541;3801;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;4. Entre 1991-2005;;Appart 2P;12,7;14,4;16,3;18,9;20,7;16,2;532;600;689;769;850;688;43;1130;7900;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;4. Entre 1991-2005;;Appart 3P;9,9;11,3;13,0;14,6;17,0;13,2;650;730;838;961;1113;869;66;730;6286;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;4. Entre 1991-2005;;Appart 4P+;9,8;10,5;12,0;13,5;14,9;12,1;758;900;1042;1263;1442;1103;91;235;2467;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;11,9;13,0;16,1;19,3;23,0;15,3;514;595;698;850;1050;746;49;850;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;4. Entre 1991-2005;2. 1 an et plus;;10,4;12,1;14,4;17,9;21,0;14,0;465;600;736;900;1120;782;56;1786;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;5. Après 2005;;;11,3;12,5;14,3;16,2;18,2;13,9;525;619;728;850;990;746;54;7720;35669;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;5. Après 2005;;Appart 1P;13,4;15,0;16,6;18,7;22,2;16,7;360;417;465;540;617;481;29;741;3988;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;5. Après 2005;;Appart 2P;12,4;14,0;15,5;17,0;18,7;15,4;538;600;650;710;780;656;43;3374;14339;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;5. Après 2005;;Appart 3P;11,2;12,2;13,3;14,6;16,5;13,4;707;750;828;920;1013;848;63;3025;13905;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;5. Après 2005;;Appart 4P+;7,6;9,8;11,5;13,0;13,8;11,1;650;824;980;1100;1221;975;88;580;3438;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;5. Après 2005;1. Moins de 1 an;;11,6;13,3;14,8;16,8;18,6;14,6;521;625;730;875;997;756;52;2646;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;;Appartement;5. Après 2005;2. 1 an et plus;;11,2;12,4;14,1;15,9;17,8;13,6;527;616;727;840;990;742;54;5074;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;;;9,4;10,9;12,8;15,3;17,9;12,4;450;540;658;800;1000;707;57;18002;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;;Maison 1-3P;8,8;10,7;13,9;17,2;19,5;13,6;485;600;750;890;1100;754;56;188;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;;Ensemble 4P+;8,0;9,4;10,7;12,3;13,8;10,8;650;750;920;1200;1500;1011;94;2005;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;;Maison 4P+;8,6;10,0;12,1;14,3;16,4;11,4;800;970;1200;1500;1861;1284;113;113;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;;Appart 1P;12,2;14,3;16,5;19,5;22,6;16,3;360;402;460;517;574;464;28;2864;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;;Appart 2P;10,9;12,2;14,2;16,3;18,3;14,1;460;520;595;653;730;596;42;6815;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;;Appart 3P;9,1;10,5;11,9;13,5;15,0;11,9;559;650;740;840;962;753;63;6130;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;;Appart 4P+;8,0;9,3;10,6;12,1;13,4;10,6;644;740;900;1100;1400;968;91;1892;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;;Ensemble 1P;12,2;14,3;16,5;19,5;22,6;16,3;360;402;461;518;576;465;28;2889;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;;Ensemble 2P;10,9;12,2;14,3;16,3;18,5;14,2;460;521;600;660;748;602;42;6875;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;;Ensemble 3P;9,1;10,4;11,9;13,5;15,0;11,9;552;650;740;840;968;754;63;6233;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;1. Moins de 1 an;;10,3;11,8;13,8;16,3;19,0;13,4;474;550;675;836;1100;751;56;4673;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;1. Moins de 1 an;Ensemble 4P+;9,3;10,1;11,5;12,7;14,5;11,7;730;800;1076;1400;1800;1186;101;384;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;1. Moins de 1 an;Ensemble 1P;13,8;15,2;18,0;21,1;26,7;17,8;380;430;480;532;589;481;27;848;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;1. Moins de 1 an;Ensemble 2P;11,6;13,1;15,3;17,2;19,0;14,9;490;546;610;673;750;618;41;1934;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;1. Moins de 1 an;Ensemble 3P;10,0;11,4;12,6;14,1;15,8;12,8;572;693;792;900;1060;801;63;1507;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;2. 1 an et plus;;9,2;10,7;12,6;15,0;17,5;12,2;450;538;650;794;980;694;57;13329;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;2. 1 an et plus;Ensemble 4P+;7,8;9,3;10,5;12,2;13,7;10,5;650;742;900;1107;1400;963;92;1621;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;2. 1 an et plus;Ensemble 1P;12,0;13,8;16,2;18,8;21,7;15,9;360;400;455;514;574;460;29;2041;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;2. 1 an et plus;Ensemble 2P;10,8;12,0;14,0;16,0;18,1;13,9;450;515;590;653;748;596;43;4941;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;;2. 1 an et plus;Ensemble 3P;8,8;10,2;11,6;13,3;14,8;11,6;550;645;726;825;950;741;64;4726;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;;;8,9;10,8;12,7;15,4;18,0;12,2;430;500;600;750;950;663;54;6434;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;;Ensemble 4P+;7,0;8,8;10,4;11,8;13,9;10,3;641;773;950;1321;1621;1071;104;609;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;;Ensemble 1P;11,7;13,6;16,6;19,2;22,2;16,0;365;400;463;510;577;464;29;1288;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;;Ensemble 2P;10,4;11,9;13,7;15,8;18,0;13,6;445;500;560;630;716;572;42;2721;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;;Ensemble 3P;8,6;9,8;11,4;13,3;14,7;11,4;520;618;716;807;950;728;64;1816;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;1. Moins de 1 an;;10,1;11,6;13,4;16,6;20,0;12,9;440;500;610;800;1120;720;56;1582;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;20;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;1. Moins de 1 an;Maison 4P+;;;;;;;;;;;;;;13;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;1. Moins de 1 an;Appart 1P;13,8;15,8;18,8;21,4;26,8;18,2;380;425;480;540;600;484;27;372;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;1. Moins de 1 an;Appart 2P;10,6;12,0;14,4;17,1;19,0;14,2;460;500;571;630;720;582;41;705;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;1. Moins de 1 an;Appart 3P;10,4;11,3;12,5;13,5;14,7;12,4;580;696;770;900;1060;794;64;382;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;1. Moins de 1 an;Appart 4P+;9,4;9,9;10,6;12,1;12,5;10,8;770;873;1260;1760;2420;1379;128;90;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;2. 1 an et plus;;8,8;10,6;12,5;15,0;17,6;12,0;429;500;600;743;900;647;54;4852;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;2. 1 an et plus;Maison 1-3P;7,9;9,7;13,3;16,2;19,5;13,0;450;600;775;830;976;755;58;65;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;2. 1 an et plus;Maison 4P+;;;;;;;;;;;;;;35;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;2. 1 an et plus;Appart 1P;11,4;13,0;16,3;18,0;21,6;15,4;360;400;456;500;574;457;30;906;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;2. 1 an et plus;Appart 2P;10,4;11,8;13,5;15,4;17,5;13,3;440;495;556;630;680;563;42;1995;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;2. 1 an et plus;Appart 3P;8,5;9,7;11,1;13,0;14,4;11,1;505;600;700;795;898;705;63;1380;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;1. Avant 1946;2. 1 an et plus;Appart 4P+;6,4;8,0;9,9;11,4;13,0;9,7;600;720;849;1084;1364;950;98;471;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;;;9,3;10,5;12,0;14,3;17,2;12,0;468;550;650;790;950;695;58;4142;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;;Ensemble 4P+;8,6;9,3;10,5;12,3;13,4;10,8;610;700;803;998;1283;897;83;657;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;;Ensemble 1P;13,1;15,0;16,1;20,0;24,0;17,0;360;400;470;515;570;464;27;536;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;;Ensemble 2P;10,9;11,9;13,8;16,1;19,0;13,9;458;503;579;640;741;587;42;1273;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;;Ensemble 3P;9,1;10,3;11,4;12,7;14,4;11,5;532;615;700;790;900;715;62;1676;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;1. Moins de 1 an;;9,9;11,2;12,9;15,7;19,0;13,0;486;585;680;834;1034;744;57;926;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;9;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;1. Moins de 1 an;Maison 4P+;;;;;;;;;;;;;;3;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;1. Moins de 1 an;Appart 1P;14,0;14,9;17,9;21,8;27,6;17,8;403;470;490;525;605;491;28;142;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;1. Moins de 1 an;Appart 2P;11,9;13,5;15,8;18,4;19,9;15,5;467;550;600;650;745;614;40;305;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;1. Moins de 1 an;Appart 3P;9,9;10,9;12,4;13,8;15,8;12,6;520;635;760;900;1100;779;62;352;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;1. Moins de 1 an;Appart 4P+;8,8;9,5;11,3;12,5;13,8;11,1;600;750;826;940;1146;870;78;115;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;2. 1 an et plus;;9,1;10,4;11,8;13,8;16,5;11,7;461;550;650;770;910;680;58;3216;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;2. 1 an et plus;Maison 1-3P;10,3;10,8;12,6;15,7;18,9;13,5;485;620;750;817;1061;756;56;56;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;2. 1 an et plus;Maison 4P+;;;;;;;;;;;;;;23;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;2. 1 an et plus;Appart 1P;12,8;15,0;16,0;19,6;23,0;16,7;359;396;450;502;570;454;27;382;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;2. 1 an et plus;Appart 2P;10,6;11,8;13,1;15,2;18,3;13,4;450;500;568;620;689;574;43;949;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;2. 1 an et plus;Appart 3P;8,8;10,0;11,2;12,2;13,6;11,1;548;615;690;760;840;692;63;1290;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;2. Entre 1946-1970;2. 1 an et plus;Appart 4P+;8,4;9,3;10,4;12,1;12,8;10,6;606;700;800;994;1180;866;82;516;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;;;9,3;10,3;12,0;14,3;17,0;11,7;487;560;700;850;1200;776;66;1497;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;;Ensemble 4P+;8,2;9,5;10,3;12,1;13,5;10,5;674;750;948;1200;1800;1057;100;259;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;;Ensemble 1P;12,0;13,0;15,8;19,1;20,9;15,8;355;412;460;540;575;476;30;353;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;;Ensemble 2P;10,8;11,8;13,5;15,4;17,0;13,5;505;550;600;658;750;620;46;439;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;;Ensemble 3P;9,0;10,0;11,2;12,9;14,8;11,5;552;606;733;800;1000;750;65;446;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;1. Moins de 1 an;;10,4;11,2;13,0;15,0;18,3;13,2;450;560;700;1000;1710;873;66;371;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;4;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;1. Moins de 1 an;Maison 4P+;;;;;;;;;;;;;;3;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;1. Moins de 1 an;Appart 1P;13,5;14,3;15,8;19,7;20,9;16,2;355;400;432;459;544;441;27;101;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;1. Moins de 1 an;Appart 2P;12,0;12,6;13,8;15,4;17,0;14,0;510;560;600;700;885;649;46;101;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;1. Moins de 1 an;Appart 3P;10,0;10,9;11,6;13,1;15,7;12,2;500;600;745;801;1081;748;61;100;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;1. Moins de 1 an;Appart 4P+;10,1;10,4;10,9;11,9;15,0;11,7;730;740;1250;1800;1800;1228;105;62;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;2. 1 an et plus;;9,0;10,0;11,7;13,9;16,9;11,2;490;569;700;830;1050;748;67;1126;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;8;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;2. 1 an et plus;Maison 4P+;;;;;;;;;;;;;;16;;Estimation directe
B1300;2024;Agglomération d'Aix-Marseille;Ville centre;;3. Entre 1971-1990;2. 1 an et plus;Appart 1P;11,5;13,0;15,8;19,1;21,6;15,7;370;420;490;550;645;485;31;251;;Estimation directe
