Commune,Code postal,Type local,Surface reelle bati,Valeur fonciere,Prix_m2,Date mutation
DIJON,21000.0,Appartement,23.0,80440.0,3497.391304347826,10/04/2024
DIJON,21000.0,Appartement,22.0,70000.0,3181.818181818182,29/03/2024
DIJON,21000.0,Appartement,42.0,105400.0,2509.5238095238096,29/03/2024
DIJON,21000.0,Appartement,37.0,105000.0,2837.837837837838,28/03/2024
DIJON,21000.0,Appartement,45.0,80000.0,1777.7777777777778,27/03/2024
DIJON,21000.0,Appartement,43.0,119000.0,2767.4418604651164,04/04/2024
DIJON,21000.0,Appartement,19.0,78100.0,4110.526315789473,28/03/2024
DIJON,21000.0,Appartement,19.0,72000.0,3789.4736842105262,11/04/2024
DIJON,21000.0,Appartement,30.0,91500.0,3050.0,10/04/2024
DIJON,21000.0,Appartement,25.0,76300.0,3052.0,11/04/2024
DIJON,21000.0,Appartement,38.0,100000.0,2631.5789473684213,11/04/2024
DIJON,21000.0,Appartement,34.0,55000.0,1617.6470588235295,29/03/2024
DIJON,21000.0,Appartement,17.0,60000.0,3529.4117647058824,12/04/2024
DIJON,21000.0,Appartement,30.0,85000.0,2833.3333333333335,18/04/2024
DIJON,21000.0,Appartement,22.0,85000.0,3863.6363636363635,19/04/2024
DIJON,21000.0,Appartement,42.0,108000.0,2571.4285714285716,23/04/2024
DIJON,21000.0,Appartement,34.0,103500.0,3044.1176470588234,15/04/2024
DIJON,21000.0,Appartement,42.0,130000.0,3095.2380952380954,10/04/2024
DIJON,21000.0,Appartement,41.0,75000.0,1829.2682926829268,08/04/2024
DIJON,21000.0,Appartement,34.0,71000.0,2088.235294117647,29/03/2024
DIJON,21000.0,Appartement,42.0,500000.0,11904.761904761905,22/04/2024
DIJON,21000.0,Appartement,38.0,500000.0,13157.894736842105,22/04/2024
DIJON,21000.0,Appartement,30.0,108000.0,3600.0,17/04/2024
DIJON,21000.0,Appartement,37.0,108000.0,2918.9189189189187,17/04/2024
DIJON,21000.0,Appartement,24.0,65000.0,2708.3333333333335,15/04/2024
DIJON,21000.0,Appartement,44.0,95000.0,2159.090909090909,26/04/2024
DIJON,21000.0,Appartement,45.0,105000.0,2333.3333333333335,15/04/2024
DIJON,21000.0,Appartement,39.0,122500.0,3141.025641025641,18/04/2024
DIJON,21000.0,Appartement,19.0,68350.0,3597.3684210526317,30/04/2024
DIJON,21000.0,Appartement,15.0,99000.0,6600.0,11/04/2024
DIJON,21000.0,Appartement,20.0,99000.0,4950.0,11/04/2024
DIJON,21000.0,Appartement,43.0,122000.0,2837.2093023255816,30/04/2024
DIJON,21000.0,Appartement,31.0,68000.0,2193.548387096774,02/05/2024
DIJON,21000.0,Appartement,21.0,80000.0,3809.5238095238096,19/04/2024
DIJON,21000.0,Appartement,16.0,54000.0,3375.0,22/04/2024
DIJON,21000.0,Appartement,15.0,16000.0,1066.6666666666667,09/04/2024
DIJON,21000.0,Appartement,18.0,49000.0,2722.222222222222,03/04/2024
DIJON,21000.0,Appartement,19.0,82000.0,4315.789473684211,16/04/2024
DIJON,21000.0,Appartement,24.0,92000.0,3833.3333333333335,17/04/2024
DIJON,21000.0,Appartement,33.0,72600.0,2200.0,25/04/2024
DIJON,21000.0,Appartement,29.0,89000.0,3068.9655172413795,25/04/2024
DIJON,21000.0,Appartement,37.0,89660.08,2423.2454054054056,29/04/2024
DIJON,21000.0,Appartement,32.0,222000.0,6937.5,19/04/2024
DIJON,21000.0,Appartement,27.0,101500.0,3759.259259259259,02/05/2024
DIJON,21000.0,Appartement,20.0,40000.0,2000.0,02/05/2024
DIJON,21000.0,Appartement,35.0,93300.0,2665.714285714286,30/04/2024
DIJON,21000.0,Appartement,38.0,110000.0,2894.7368421052633,25/04/2024
DIJON,21000.0,Appartement,26.0,75000.0,2884.6153846153848,02/05/2024
DIJON,21000.0,Appartement,39.0,102150.0,2619.230769230769,18/04/2024
DIJON,21000.0,Appartement,45.0,145300.0,3228.8888888888887,25/04/2024
DIJON,21000.0,Appartement,38.0,127500.0,3355.2631578947367,15/04/2024
DIJON,21000.0,Appartement,34.0,82500.0,2426.470588235294,30/04/2024
DIJON,21000.0,Appartement,28.0,81000.0,2892.8571428571427,03/05/2024
DIJON,21000.0,Appartement,42.0,98150.0,2336.904761904762,23/04/2024
DIJON,21000.0,Appartement,10.0,44000.0,4400.0,25/04/2024
DIJON,21000.0,Appartement,42.0,90000.0,2142.8571428571427,23/04/2024
DIJON,21000.0,Appartement,16.0,77100.0,4818.75,07/05/2024
DIJON,21000.0,Appartement,28.0,70000.0,2500.0,24/04/2024
DIJON,21000.0,Appartement,16.0,288000.0,18000.0,16/04/2024
DIJON,21000.0,Appartement,31.0,83000.0,2677.4193548387098,03/05/2024
DIJON,21000.0,Appartement,43.0,128450.0,2987.2093023255816,16/05/2024
DIJON,21000.0,Appartement,27.0,116645.0,4320.185185185185,17/04/2024
DIJON,21000.0,Appartement,30.0,195450.0,6515.0,26/04/2024
DIJON,21000.0,Appartement,35.0,195450.0,5584.285714285715,26/04/2024
DIJON,21000.0,Appartement,39.0,62000.0,1589.7435897435898,25/04/2024
DIJON,21000.0,Appartement,39.0,150000.0,3846.153846153846,03/05/2024
DIJON,21000.0,Appartement,25.0,95000.0,3800.0,17/05/2024
DIJON,21000.0,Appartement,32.0,81000.0,2531.25,17/05/2024
DIJON,21000.0,Appartement,33.0,104500.0,3166.6666666666665,15/05/2024
DIJON,21000.0,Appartement,11.0,63131.0,5739.181818181818,26/04/2024
DIJON,21000.0,Appartement,20.0,65700.0,3285.0,02/05/2024
DIJON,21000.0,Appartement,31.0,115000.0,3709.6774193548385,16/05/2024
DIJON,21000.0,Appartement,32.0,80500.0,2515.625,30/04/2024
DIJON,21000.0,Appartement,33.0,75000.0,2272.7272727272725,15/05/2024
DIJON,21000.0,Appartement,18.0,47500.0,2638.8888888888887,03/05/2024
DIJON,21000.0,Appartement,31.0,50000.0,1612.9032258064517,17/05/2024
DIJON,21000.0,Appartement,23.0,60600.0,2634.782608695652,07/05/2024
DIJON,21000.0,Appartement,24.0,93000.0,3875.0,15/05/2024
DIJON,21000.0,Appartement,22.0,44000.0,2000.0,17/05/2024
DIJON,21000.0,Appartement,26.0,66000.0,2538.4615384615386,17/05/2024
DIJON,21000.0,Appartement,32.0,110000.0,3437.5,30/04/2024
DIJON,21000.0,Appartement,31.0,124000.0,4000.0,15/05/2024
DIJON,21000.0,Appartement,36.0,95000.0,2638.8888888888887,24/05/2024
DIJON,21000.0,Appartement,40.0,115000.0,2875.0,13/05/2024
DIJON,21000.0,Appartement,32.0,96000.0,3000.0,17/05/2024
DIJON,21000.0,Appartement,42.0,123000.0,2928.5714285714284,13/05/2024
DIJON,21000.0,Appartement,17.0,84705.0,4982.64705882353,22/05/2024
DIJON,21000.0,Appartement,33.0,72000.0,2181.818181818182,15/05/2024
DIJON,21000.0,Appartement,25.0,83000.0,3320.0,14/05/2024
DIJON,21000.0,Appartement,28.0,98000.0,3500.0,31/05/2024
DIJON,21000.0,Appartement,15.0,93000.0,6200.0,21/05/2024
DIJON,21000.0,Appartement,15.0,93000.0,6200.0,21/05/2024
DIJON,21000.0,Appartement,40.0,92200.0,2305.0,22/05/2024
DIJON,21000.0,Appartement,28.0,81170.0,2898.9285714285716,06/05/2024
DIJON,21000.0,Appartement,37.0,75000.0,2027.027027027027,29/05/2024
DIJON,21000.0,Appartement,24.0,86850.0,3618.75,17/05/2024
DIJON,21000.0,Appartement,33.0,91000.0,2757.5757575757575,24/05/2024
DIJON,21000.0,Appartement,30.0,85700.0,2856.6666666666665,16/05/2024
DIJON,21000.0,Appartement,43.0,141210.0,3283.953488372093,27/05/2024
DIJON,21000.0,Appartement,15.0,150000.0,10000.0,16/05/2024
DIJON,21000.0,Appartement,15.0,150000.0,10000.0,16/05/2024
DIJON,21000.0,Appartement,15.0,150000.0,10000.0,16/05/2024
DIJON,21000.0,Appartement,13.0,110450.0,8496.153846153846,03/06/2024
DIJON,21000.0,Appartement,24.0,110450.0,4602.083333333333,03/06/2024
DIJON,21000.0,Appartement,40.0,88000.0,2200.0,31/05/2024
DIJON,21000.0,Appartement,30.0,53000.0,1766.6666666666667,30/05/2024
DIJON,21000.0,Appartement,42.0,60000.0,1428.5714285714287,22/05/2024
DIJON,21000.0,Appartement,40.0,96000.0,2400.0,04/06/2024
DIJON,21000.0,Appartement,24.0,85000.0,3541.6666666666665,04/06/2024
DIJON,21000.0,Appartement,38.0,132190.0,3478.684210526316,22/05/2024
DIJON,21000.0,Appartement,16.0,74000.0,4625.0,31/05/2024
DIJON,21000.0,Appartement,16.0,74000.0,4625.0,31/05/2024
DIJON,21000.0,Appartement,38.0,79500.0,2092.1052631578946,05/06/2024
DIJON,21000.0,Appartement,30.0,89000.0,2966.6666666666665,10/06/2024
DIJON,21000.0,Appartement,40.0,99000.0,2475.0,07/06/2024
DIJON,21000.0,Appartement,20.0,64000.0,3200.0,11/06/2024
DIJON,21000.0,Appartement,40.0,186000.0,4650.0,07/06/2024
DIJON,21000.0,Appartement,25.0,65600.0,2624.0,04/06/2024
DIJON,21000.0,Appartement,23.0,65000.0,2826.086956521739,31/05/2024
DIJON,21000.0,Appartement,42.0,91500.0,2178.5714285714284,29/05/2024
DIJON,21000.0,Appartement,34.0,55000.0,1617.6470588235295,30/05/2024
DIJON,21000.0,Appartement,27.0,115000.0,4259.259259259259,31/05/2024
DIJON,21000.0,Appartement,26.0,72500.0,2788.4615384615386,29/05/2024
DIJON,21000.0,Appartement,27.0,58000.0,2148.1481481481483,03/06/2024
DIJON,21000.0,Appartement,45.0,148400.0,3297.777777777778,10/06/2024
DIJON,21000.0,Appartement,39.0,100000.0,2564.102564102564,15/05/2024
DIJON,21000.0,Appartement,34.0,90600.0,2664.705882352941,17/05/2024
DIJON,21000.0,Appartement,34.0,70000.0,2058.823529411765,05/06/2024
DIJON,21000.0,Appartement,43.0,123000.0,2860.4651162790697,04/06/2024
DIJON,21000.0,Appartement,26.0,61000.0,2346.153846153846,24/05/2024
DIJON,21000.0,Appartement,27.0,79000.0,2925.925925925926,29/05/2024
DIJON,21000.0,Appartement,35.0,50000.0,1428.5714285714287,11/06/2024
DIJON,21000.0,Appartement,40.0,148000.0,3700.0,11/06/2024
DIJON,21000.0,Appartement,41.0,143500.0,3500.0,07/06/2024
DIJON,21000.0,Appartement,42.0,106550.0,2536.904761904762,29/05/2024
DIJON,21000.0,Appartement,37.0,81000.0,2189.189189189189,10/06/2024
DIJON,21000.0,Appartement,26.0,72000.0,2769.230769230769,11/06/2024
DIJON,21000.0,Appartement,45.0,134000.0,2977.777777777778,17/06/2024
DIJON,21000.0,Appartement,19.0,45500.0,2394.7368421052633,27/05/2024
DIJON,21000.0,Appartement,44.0,140000.0,3181.818181818182,06/06/2024
DIJON,21000.0,Appartement,35.0,86000.0,2457.1428571428573,17/06/2024
DIJON,21000.0,Appartement,41.0,88000.0,2146.3414634146343,17/06/2024
DIJON,21000.0,Appartement,38.0,59800.0,1573.6842105263158,17/06/2024
DIJON,21000.0,Appartement,31.0,70000.0,2258.064516129032,06/06/2024
DIJON,21000.0,Appartement,20.0,49000.0,2450.0,11/06/2024
DIJON,21000.0,Appartement,41.0,110000.0,2682.9268292682927,29/05/2024
DIJON,21000.0,Appartement,23.0,62000.0,2695.6521739130435,07/06/2024
DIJON,21000.0,Appartement,35.0,133000.0,3800.0,29/05/2024
DIJON,21000.0,Appartement,28.0,112500.0,4017.8571428571427,19/06/2024
DIJON,21000.0,Appartement,28.0,90000.0,3214.285714285714,05/06/2024
DIJON,21000.0,Appartement,42.0,106500.0,2535.714285714286,17/06/2024
DIJON,21000.0,Appartement,28.0,87100.0,3110.714285714286,19/06/2024
DIJON,21000.0,Appartement,28.0,87100.0,3110.714285714286,19/06/2024
DIJON,21000.0,Appartement,42.0,143000.0,3404.7619047619046,04/06/2024
DIJON,21000.0,Appartement,45.0,128000.0,2844.4444444444443,19/06/2024
DIJON,21000.0,Appartement,30.0,87000.0,2900.0,17/06/2024
DIJON,21000.0,Appartement,39.0,96500.0,2474.358974358974,07/06/2024
DIJON,21000.0,Appartement,42.0,124000.0,2952.3809523809523,17/06/2024
DIJON,21000.0,Appartement,44.0,153500.0,3488.6363636363635,10/06/2024
DIJON,21000.0,Appartement,25.0,67000.0,2680.0,18/06/2024
DIJON,21000.0,Appartement,32.0,68000.0,2125.0,05/06/2024
DIJON,21000.0,Appartement,41.0,103000.0,2512.1951219512193,14/06/2024
DIJON,21000.0,Appartement,42.0,127575.0,3037.5,10/06/2024
DIJON,21000.0,Appartement,17.0,64500.0,3794.1176470588234,26/06/2024
DIJON,21000.0,Appartement,19.0,59000.0,3105.2631578947367,06/06/2024
DIJON,21000.0,Appartement,40.0,198500.0,4962.5,21/06/2024
DIJON,21000.0,Appartement,33.0,83000.0,2515.151515151515,24/06/2024
DIJON,21000.0,Appartement,39.0,122000.0,3128.2051282051284,20/06/2024
DIJON,21000.0,Appartement,28.0,470000.0,16785.714285714286,17/06/2024
DIJON,21000.0,Appartement,29.0,470000.0,16206.896551724138,17/06/2024
DIJON,21000.0,Appartement,25.0,470000.0,18800.0,17/06/2024
DIJON,21000.0,Appartement,28.0,470000.0,16785.714285714286,17/06/2024
DIJON,21000.0,Appartement,36.0,470000.0,13055.555555555555,17/06/2024
DIJON,21000.0,Appartement,30.0,470000.0,15666.666666666666,17/06/2024
DIJON,21000.0,Appartement,27.0,67975.0,2517.5925925925926,06/06/2024
DIJON,21000.0,Appartement,32.0,78500.0,2453.125,19/06/2024
DIJON,21000.0,Appartement,31.0,99000.0,3193.548387096774,17/06/2024
DIJON,21000.0,Appartement,18.0,65480.0,3637.777777777778,27/06/2024
DIJON,21000.0,Appartement,25.0,93000.0,3720.0,20/06/2024
DIJON,21000.0,Appartement,45.0,102000.0,2266.6666666666665,20/06/2024
DIJON,21000.0,Appartement,18.0,69000.0,3833.3333333333335,18/06/2024
DIJON,21000.0,Appartement,43.0,132000.0,3069.767441860465,19/06/2024
DIJON,21000.0,Appartement,43.0,120000.0,2790.6976744186045,17/06/2024
DIJON,21000.0,Appartement,15.0,38000.0,2533.3333333333335,21/06/2024
DIJON,21000.0,Appartement,15.0,38000.0,2533.3333333333335,21/06/2024
DIJON,21000.0,Appartement,15.0,232000.0,15466.666666666666,28/06/2024
DIJON,21000.0,Appartement,18.0,66000.0,3666.6666666666665,21/06/2024
DIJON,21000.0,Appartement,26.0,82000.0,3153.846153846154,27/06/2024
DIJON,21000.0,Appartement,38.0,143900.0,3786.842105263158,19/06/2024
DIJON,21000.0,Appartement,20.0,107500.0,5375.0,21/06/2024
DIJON,21000.0,Appartement,37.0,37000.0,1000.0,28/06/2024
DIJON,21000.0,Appartement,44.0,116000.0,2636.3636363636365,28/06/2024
DIJON,21000.0,Appartement,38.0,90000.0,2368.4210526315787,11/06/2024
DIJON,21000.0,Appartement,26.0,86000.0,3307.6923076923076,27/06/2024
DIJON,21000.0,Appartement,39.0,69500.0,1782.051282051282,02/07/2024
DIJON,21000.0,Appartement,15.0,48000.0,3200.0,26/06/2024
DIJON,21000.0,Appartement,30.0,91920.0,3064.0,28/06/2024
DIJON,21000.0,Appartement,37.0,101420.0,2741.0810810810813,28/06/2024
DIJON,21000.0,Appartement,28.0,94400.0,3371.4285714285716,28/06/2024
DIJON,21000.0,Appartement,7.0,94400.0,13485.714285714286,28/06/2024
DIJON,21000.0,Appartement,28.0,121150.0,4326.785714285715,01/07/2024
DIJON,21000.0,Appartement,13.0,42000.0,3230.769230769231,21/05/2024
DIJON,21000.0,Appartement,18.0,67000.0,3722.222222222222,02/07/2024
DIJON,21000.0,Appartement,40.0,154000.0,3850.0,03/07/2024
DIJON,21000.0,Appartement,20.0,26140.0,1307.0,08/07/2024
DIJON,21000.0,Appartement,21.0,26140.0,1244.7619047619048,08/07/2024
DIJON,21000.0,Appartement,25.0,60000.0,2400.0,03/07/2024
DIJON,21000.0,Appartement,29.0,78000.0,2689.655172413793,21/06/2024
DIJON,21000.0,Appartement,38.0,91950.0,2419.7368421052633,05/07/2024
DIJON,21000.0,Appartement,27.0,77500.0,2870.3703703703704,02/07/2024
DIJON,21000.0,Appartement,36.0,83500.0,2319.4444444444443,02/07/2024
DIJON,21000.0,Appartement,29.0,86000.0,2965.5172413793102,21/06/2024
DIJON,21000.0,Appartement,41.0,83400.0,2034.1463414634147,13/06/2024
DIJON,21000.0,Appartement,30.0,83400.0,2780.0,13/06/2024
DIJON,21000.0,Appartement,27.0,120000.0,4444.444444444444,01/07/2024
DIJON,21000.0,Appartement,38.0,115800.0,3047.3684210526317,26/06/2024
DIJON,21000.0,Appartement,16.0,54000.0,3375.0,03/07/2024
DIJON,21000.0,Appartement,24.0,345000.0,14375.0,13/06/2024
DIJON,21000.0,Appartement,18.0,345000.0,19166.666666666668,13/06/2024
DIJON,21000.0,Appartement,34.0,345000.0,10147.058823529413,13/06/2024
DIJON,21000.0,Appartement,41.0,345000.0,8414.634146341463,13/06/2024
DIJON,21000.0,Appartement,33.0,345000.0,10454.545454545454,13/06/2024
DIJON,21000.0,Appartement,35.0,345000.0,9857.142857142857,13/06/2024
DIJON,21000.0,Appartement,34.0,65000.0,1911.764705882353,28/06/2024
DIJON,21000.0,Appartement,33.0,88500.0,2681.818181818182,01/07/2024
DIJON,21000.0,Appartement,26.0,95000.0,3653.846153846154,05/07/2024
DIJON,21000.0,Appartement,13.0,95000.0,7307.692307692308,05/07/2024
DIJON,21000.0,Appartement,17.0,71000.0,4176.470588235294,12/07/2024
DIJON,21000.0,Appartement,20.0,57000.0,2850.0,12/07/2024
DIJON,21000.0,Appartement,42.0,105600.0,2514.285714285714,04/07/2024
DIJON,21000.0,Appartement,25.0,70000.0,2800.0,02/07/2024
DIJON,21000.0,Appartement,36.0,113500.0,3152.777777777778,04/07/2024
DIJON,21000.0,Appartement,34.0,77000.0,2264.705882352941,09/07/2024
DIJON,21000.0,Appartement,37.0,79100.0,2137.837837837838,09/07/2024
DIJON,21000.0,Appartement,42.0,145000.0,3452.3809523809523,28/06/2024
DIJON,21000.0,Appartement,21.0,78160.0,3721.904761904762,28/06/2024
DIJON,21000.0,Appartement,29.0,100000.0,3448.2758620689656,12/07/2024
DIJON,21000.0,Appartement,21.0,76000.0,3619.0476190476193,04/07/2024
DIJON,21000.0,Appartement,21.0,65000.0,3095.2380952380954,02/07/2024
DIJON,21000.0,Appartement,28.0,77000.0,2750.0,15/07/2024
DIJON,21000.0,Appartement,28.0,86000.0,3071.4285714285716,12/07/2024
DIJON,21000.0,Appartement,45.0,70000.0,1555.5555555555557,09/07/2024
DIJON,21000.0,Appartement,37.0,86700.0,2343.2432432432433,15/07/2024
DIJON,21000.0,Appartement,30.0,79500.0,2650.0,27/06/2024
DIJON,21000.0,Appartement,26.0,53310.03,2050.3857692307693,25/06/2024
DIJON,21000.0,Appartement,35.0,86687.5,2476.785714285714,28/06/2024
DIJON,21000.0,Appartement,41.0,92000.0,2243.9024390243903,01/07/2024
DIJON,21000.0,Appartement,44.0,133900.0,3043.181818181818,19/06/2024
DIJON,21000.0,Appartement,35.0,123400.0,3525.714285714286,15/07/2024
DIJON,21000.0,Appartement,18.0,68000.0,3777.777777777778,09/07/2024
DIJON,21000.0,Appartement,32.0,70000.0,2187.5,09/07/2024
DIJON,21000.0,Appartement,25.0,81000.0,3240.0,12/07/2024
DIJON,21000.0,Appartement,18.0,350000.0,19444.444444444445,03/07/2024
DIJON,21000.0,Appartement,24.0,350000.0,14583.333333333334,03/07/2024
DIJON,21000.0,Appartement,23.0,350000.0,15217.391304347826,03/07/2024
DIJON,21000.0,Appartement,21.0,350000.0,16666.666666666668,03/07/2024
DIJON,21000.0,Appartement,18.0,350000.0,19444.444444444445,03/07/2024
DIJON,21000.0,Appartement,37.0,350000.0,9459.45945945946,03/07/2024
DIJON,21000.0,Appartement,22.0,350000.0,15909.09090909091,03/07/2024
DIJON,21000.0,Appartement,29.0,350000.0,12068.965517241379,03/07/2024
DIJON,21000.0,Appartement,32.0,161000.0,5031.25,17/07/2024
DIJON,21000.0,Appartement,21.0,81180.0,3865.714285714286,02/07/2024
DIJON,21000.0,Appartement,26.0,63000.0,2423.076923076923,19/07/2024
DIJON,21000.0,Appartement,40.0,86100.0,2152.5,03/07/2024
DIJON,21000.0,Appartement,37.0,98000.0,2648.6486486486488,04/07/2024
DIJON,21000.0,Appartement,17.0,54000.0,3176.470588235294,04/07/2024
DIJON,21000.0,Appartement,28.0,53400.0,1907.142857142857,28/06/2024
DIJON,21000.0,Appartement,20.0,53400.0,2670.0,28/06/2024
DIJON,21000.0,Appartement,17.0,26500.0,1558.8235294117646,18/07/2024
DIJON,21000.0,Appartement,35.0,790400.0,22582.85714285714,26/06/2024
DIJON,21000.0,Appartement,16.0,44000.0,2750.0,28/06/2024
DIJON,21000.0,Appartement,32.0,78000.0,2437.5,17/07/2024
DIJON,21000.0,Appartement,25.0,85800.0,3432.0,18/07/2024
DIJON,21000.0,Appartement,29.0,69000.0,2379.310344827586,23/07/2024
DIJON,21000.0,Appartement,20.0,50000.0,2500.0,23/07/2024
DIJON,21000.0,Appartement,23.0,83000.0,3608.695652173913,12/07/2024
DIJON,21000.0,Appartement,30.0,845000.0,28166.666666666668,03/07/2024
DIJON,21000.0,Appartement,30.0,845000.0,28166.666666666668,03/07/2024
DIJON,21000.0,Appartement,40.0,845000.0,21125.0,03/07/2024
DIJON,21000.0,Appartement,30.0,845000.0,28166.666666666668,03/07/2024
DIJON,21000.0,Appartement,30.0,845000.0,28166.666666666668,03/07/2024
DIJON,21000.0,Appartement,20.0,35000.0,1750.0,03/07/2024
DIJON,21000.0,Appartement,26.0,72000.0,2769.230769230769,23/07/2024
DIJON,21000.0,Appartement,27.0,65000.0,2407.4074074074074,26/07/2024
DIJON,21000.0,Appartement,42.0,114950.0,2736.904761904762,02/07/2024
DIJON,21000.0,Appartement,32.0,110000.0,3437.5,05/07/2024
DIJON,21000.0,Appartement,42.0,139500.0,3321.4285714285716,08/07/2024
DIJON,21000.0,Appartement,35.0,85000.0,2428.5714285714284,17/07/2024
DIJON,21000.0,Appartement,22.0,58000.0,2636.3636363636365,24/07/2024
DIJON,21000.0,Appartement,26.0,48000.0,1846.1538461538462,18/07/2024
DIJON,21000.0,Appartement,27.0,127500.0,4722.222222222223,01/07/2024
DIJON,21000.0,Appartement,26.0,84635.0,3255.1923076923076,19/07/2024
DIJON,21000.0,Appartement,30.0,88000.0,2933.3333333333335,01/07/2024
DIJON,21000.0,Appartement,29.0,35500.0,1224.1379310344828,16/07/2024
DIJON,21000.0,Appartement,43.0,106500.0,2476.7441860465115,17/07/2024
DIJON,21000.0,Appartement,36.0,95000.0,2638.8888888888887,19/07/2024
DIJON,21000.0,Appartement,32.0,458000.0,14312.5,19/07/2024
DIJON,21000.0,Appartement,34.0,132050.0,3883.823529411765,26/07/2024
DIJON,21000.0,Appartement,39.0,77000.0,1974.3589743589744,29/07/2024
DIJON,21000.0,Appartement,26.0,64000.0,2461.5384615384614,04/07/2024
DIJON,21000.0,Appartement,43.0,130000.0,3023.2558139534885,24/07/2024
DIJON,21000.0,Appartement,23.0,71000.0,3086.9565217391305,26/07/2024
DIJON,21000.0,Appartement,28.0,86700.0,3096.4285714285716,26/07/2024
DIJON,21000.0,Appartement,41.0,84900.0,2070.731707317073,30/07/2024
DIJON,21000.0,Appartement,28.0,107000.0,3821.4285714285716,30/07/2024
DIJON,21000.0,Appartement,44.0,159000.0,3613.6363636363635,19/07/2024
DIJON,21000.0,Appartement,23.0,74000.0,3217.391304347826,31/07/2024
DIJON,21000.0,Appartement,17.0,103500.0,6088.235294117647,25/07/2024
DIJON,21000.0,Appartement,17.0,103500.0,6088.235294117647,25/07/2024
DIJON,21000.0,Appartement,15.0,103500.0,6900.0,25/07/2024
DIJON,21000.0,Appartement,40.0,88000.0,2200.0,30/07/2024
DIJON,21000.0,Appartement,40.0,101000.0,2525.0,29/07/2024
DIJON,21000.0,Appartement,30.0,55000.0,1833.3333333333333,01/08/2024
DIJON,21000.0,Appartement,32.0,84000.0,2625.0,29/07/2024
DIJON,21000.0,Appartement,41.0,104000.0,2536.5853658536585,05/07/2024
DIJON,21000.0,Appartement,26.0,446700.0,17180.76923076923,26/07/2024
DIJON,21000.0,Appartement,18.0,49000.0,2722.222222222222,30/07/2024
DIJON,21000.0,Appartement,26.0,84500.0,3250.0,29/07/2024
DIJON,21000.0,Appartement,40.0,87000.0,2175.0,22/07/2024
DIJON,21000.0,Appartement,27.0,73000.0,2703.703703703704,29/07/2024
DIJON,21000.0,Appartement,39.0,85000.0,2179.4871794871797,12/07/2024
DIJON,21000.0,Appartement,45.0,135550.0,3012.222222222222,18/07/2024
DIJON,21000.0,Appartement,27.0,82200.0,3044.4444444444443,11/07/2024
DIJON,21000.0,Appartement,29.0,105000.0,3620.689655172414,30/07/2024
